"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2002",6.10460494939325,
"COL","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2003",6.2277625805504,
"COL","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2004",6.34873701106699,
"COL","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2005",6.44880584202542,
"COL","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2006",6.41394328701895,
"COL","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2007",6.352999034964,
"COL","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2008",6.30614867721892,
"COL","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2009",6.70567743392906,
"COL","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2010",6.94849189978786,
"COL","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2011",6.71985855646288,
"COL","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2012",7.02155847284114,
"COL","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2013",7.3206501927524,
"COL","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2014",7.5042433608739,
"COL","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2015",7.91380587305082,
"COL","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2016",8.08515463531876,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","1991",7.55475095282544,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","1992",7.25660386533028,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","1993",7.56926053790505,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","1994",7.93414949876716,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","1995",7.96544146687651,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","1996",8.25439893567484,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","1997",7.95664490753974,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","1998",8.15586402478809,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","1999",8.52549035133187,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2000",8.88616919300944,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2001",9.28774117891319,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2002",9.48820911815439,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2003",9.65814456928568,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2004",9.3823648070056,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2005",9.12644284395997,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2006",8.93055194728912,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2007",8.71513404600333,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2008",9.26053630773842,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2009",10.8077832671948,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2010",11.4846626426922,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2011",11.7849853199866,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2012",11.550471474589,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2013",11.8259250378008,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2014",11.6306658122601,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2015",11.7709275210206,
"CRI","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2016",11.5819732932237,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","1995",10.2033233181722,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","1996",10.541468252906,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","1997",11.5398696166489,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","1998",12.7647031186636,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","1999",13.6335173029185,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2000",10.9473642058732,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2001",10.7084939837049,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2002",10.8359956191319,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2003",10.2887108250032,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2004",10.1053193337638,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2005",10.1103006654436,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2006",10.1423119779649,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2007",9.40635287961694,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2008",10.325705967247,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2009",12.5827957722818,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2010",11.3914408835565,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2011",10.6583574872527,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2012",9.88651228760829,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2013",9.46792862266741,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2014",9.27688806356238,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2015",9.72162529506287,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2016",9.76644216061221,
"LTU","GGEXPDEST","INDIVIDUAL","PC_GDP","A","2017",9.36721571545056,
